,cnpj,razao_social,id_municipio,peso_cobre_ajustado,valor_fob_ajustado,total_peso_municipio,total_valor_fob_municipio
95,13487857000120,HELIUS INDUSTRIA E COMERCIO DE TECNOLOGIAS LTDA,3134202,19563.666666666668,132145.66666666666,157712,832061
96,10794871000188,I.R. INDUSTRIA E COMERCIO DE COURO EIRELI,3164704,19563.666666666668,132145.66666666666,4860602,11130359
97,23066756000139,INDUSTRIA E COMERCIO SAO JOSE LIMITADA,3146107,19563.666666666668,132145.66666666666,892454,11302137
98,23256765000192,INOVA INDUSTRIAL LTDA,3103504,19563.666666666668,132145.66666666666,382069085,106161478
99,64192743000193,J. N. INDUSTRIA E COMERCIO DE MOVEIS LTDA,3129004,19563.666666666668,132145.66666666666,42100,58097
100,35083910000160,JOAO JUNIO PEREIRA LINO,3168705,19563.666666666668,132145.66666666666,20522744,42596345
101,22597777000118,L RODRIGUES COMERCIO DE MADEIRAS LTDA,3128709,19563.666666666668,132145.66666666666,2401964,12176500
102,15530539000120,MARIA MARIA INDUSTRIA E COMERCIO DE PRODUTOS DA ROCA LTDA,3107109,19563.666666666668,132145.66666666666,163006,115677
103,11871823000109,MELBRAS IMPORTADORA E EXPORTADORA AGROINDUSTRIA LTDA,3168705,19563.666666666668,132145.66666666666,20522744,42596345
104,28139598000113,MG BR PARTICIPACOES E EMPREENDIMENTOS LTDA,3107406,19563.666666666668,132145.66666666666,17609,19864
105,12657263000157,ORIGINAL AGULHAS E PRODUTOS PARA SAUDE LTDA,3157336,19563.666666666668,132145.66666666666,654,19868
106,20994286000185,PANGEA COMERCIO E LOCACAO EIRELI,3143104,19563.666666666668,132145.66666666666,35,3965
107,23985196000116,PARTES PRO PNEUS E PECAS LTDA,3162955,19563.666666666668,132145.66666666666,1204357,30502524
108,13215250000190,"PORTO MARCAS COMERCIO, REPRESENTACAO, IMPORTACAO E EXPORTACAO EIRELI",3107109,19563.666666666668,132145.66666666666,163006,115677
109,25254496000150,PURO ARABICA CAFES ESPECIAIS MG LTDA,3164704,19563.666666666668,132145.66666666666,4860602,11130359
110,26285510000146,QUALITECNICA COMERCIO E SERVICOS LTDA - EPP,3114907,19563.666666666668,132145.66666666666,22,4220
111,19287618000102,RECLICK SOLUCOES LTDA,3124104,19563.666666666668,132145.66666666666,391657,1827325
112,23000496000107,SM INDUSTRIA E COMERCIO DE MAQUINAS E IMPLEMENTOS AGRICOLAS LTDA,3107406,19563.666666666668,132145.66666666666,17609,19864
113,66364092000105,STEFANO MIMIZA,3146107,19563.666666666668,132145.66666666666,892454,11302137
114,32068274000109,STONE MASTER INDUSTRIA COMERCIO E DISTRIBUICAO EIRELI,3118304,19563.666666666668,132145.66666666666,73383,329288
115,28403532003619,SYNGENTA SEEDS LTDA,3134202,19563.666666666668,132145.66666666666,157712,832061
116,23079463000196,TOP ROLETES LTDA,3162955,19563.666666666668,132145.66666666666,1204357,30502524
117,11047459000167,AMPLITESTE-CENTRO TECNOLOGICO DE TESTES ESTRUTURAIS LTD,3149309,14672.75,99109.25,19501541,5008835
118,11342709000191,BDG BRASIL EQUIPAMENTOS LTDA,3109006,14672.75,99109.25,32945,348473
119,71473169000107,BIOCARBO INDUSTRIA E COMERCIO LTDA,3109006,14672.75,99109.25,32945,348473
120,18680660000126,CASA DA BOTINA INDUSTRIA E COMERCIO LTDA,3151503,14672.75,99109.25,11350,449088
121,20500393000100,CONFECCOES FIDALGA LTDA,3126109,14672.75,99109.25,21259789,6860459
122,24418904000108,CONTROLINE INDUSTRIA E COMERCIO LTDA,3140803,14672.75,99109.25,4702394,25525276
123,18253451000104,COTTON CONDITIONERS DO BRASIL INDUSTRIA E COMERCIO LTDA,3126109,14672.75,99109.25,21259789,6860459
124,30962262000106,CRISTIANO FARIA DORNELA 06296385609,3151503,14672.75,99109.25,11350,449088
125,10563841000160,DACAPO- REVESTIMENTOS CIMENTICIOS ESPECIAIS LTDA - ME,3141108,14672.75,99109.25,15577713,12005104
126,10373344000108,"DAVANTI COMERCIAL, IMPORTACAO, EXPORTACAO E SERVICOS LT",3140803,14672.75,99109.25,4702394,25525276
127,20139304000141,ECO CONCEPT EIRELI,3147402,14672.75,99109.25,215700,2486110
128,22636992000180,"ENTRE FOLHAS EXPORTACAO, CONSULTORIA E REPRESENTACAO CO",3149309,14672.75,99109.25,19501541,5008835
129,13818722000108,HELOISA MODA FASHION LTDA,3146008,14672.75,99109.25,730508,1580099
130,10361281000161,"IMPERIO INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LT",3101607,14672.75,99109.25,45363623,44802587
131,22175316000157,JB BIOTECNOLOGIA LTDA,3147402,14672.75,99109.25,215700,2486110
132,24713081000135,JOSUE BENTO DE ARANTES - APICULTURA,3126109,14672.75,99109.25,21259789,6860459
133,64398159000199,LAGOS QUIMICA LTDA,3101607,14672.75,99109.25,45363623,44802587
134,32797397000180,LAMAS DESTILARIA E CERVEJARIA ARTESANAL LTDA,3141108,14672.75,99109.25,15577713,12005104
135,18833668000185,PAGVER COMERCIO LTDA,3149309,14672.75,99109.25,19501541,5008835
136,23340545000142,RAL ATACADO - EIRELI,3109006,14672.75,99109.25,32945,348473
137,33264850000156,RANDER CASSIANO PEREIRA,3101607,14672.75,99109.25,45363623,44802587
138,28619791000151,REDE SEC EIRELI,3124500,14672.75,99109.25,106,13054
139,17739358000133,"REISTEC - REFRATARIOS, INSUMOS, SUPORTE TECNICO E LOCACAO LTDA",3149309,14672.75,99109.25,19501541,5008835
140,10419027000177,SOLUTIONS AUTOMACAO E SERVICOS INDUSTRIAIS EIRELI,3140803,14672.75,99109.25,4702394,25525276
141,15018684000207,SSA SOLUCOES EM SISTEMAS AUTOMOTIVOS EIRELI,3146008,14672.75,99109.25,730508,1580099
142,65377897000465,VALE D'OURO IMPORTACAO & EXPORTACAO S/A,3126109,14672.75,99109.25,21259789,6860459
143,71100978000173,VEGA FERRAMENTAS E ABRASIVOS LTDA,3141108,14672.75,99109.25,15577713,12005104
144,12018968000124,AFIACO COMERCIO E INDUSTRIA LTDA,3139409,11738.2,79287.4,211546866,45195095
145,68546829000128,ALUMINAS MOVEIS EIRELI,3116605,11738.2,79287.4,13011962,7457980
146,21754637000143,ASX ACESSORIOS AUTOMOTIVOS EIRELI,3116605,11738.2,79287.4,13011962,7457980
147,19930918000168,"B & B COMERCIO, IMPORTACAO E EXPORTACAO EIRELI",3139409,11738.2,79287.4,211546866,45195095
148,31932316000145,BRISA ESQUADRIAS DE PVC LTDA,3119401,11738.2,79287.4,1177882,3973113
149,11505722000114,CENTER FLOWER COMERCIAL LTDA.,3121605,11738.2,79287.4,188,18120
150,28262320000139,FRANKLIN COFFEE COMERCIO E EXPORTACAO LTDA,3139409,11738.2,79287.4,211546866,45195095
151,21476627000193,FUNDICAO SANTANA LTDA,3116605,11738.2,79287.4,13011962,7457980
152,25161969000175,IPM JOALHERIA LTDA - ME,3119401,11738.2,79287.4,1177882,3973113
153,28907588000180,LUCIANA CAMARGO VIEIRA GOMES,3110608,11738.2,79287.4,96898128,107302911
154,13619300000103,MACAUBA BRASIL COSMETICOS LTDA,3138401,11738.2,79287.4,119166,583207
155,30775023000139,MARILENE APARECIDA APOLINARIO MARINHO,3138401,11738.2,79287.4,119166,583207
156,20773040000183,MERCEARIA DO FAZENDEIRO LIMITADA,3121605,11738.2,79287.4,188,18120
157,14209719000141,MINAS PARTS SERVICE LTDA,3154804,11738.2,79287.4,1370,30593
158,14748596000117,MINERACAO CORREGO NOVO LTDA,3121605,11738.2,79287.4,188,18120
159,18611537000153,OXIDO DE FERRO RIO ACIMA LTDA,3154804,11738.2,79287.4,1370,30593
160,27909253000139,R2 MINERACAO LTDA,3121605,11738.2,79287.4,188,18120
161,12234390000143,TEC SPRAY PULVERIZADORES LTDA,3139409,11738.2,79287.4,211546866,45195095
162,20320480000347,TOTAL INDUSTRIA E COMERCIO DE MERCADORIAS EM GERAL EIRELI,3110608,11738.2,79287.4,96898128,107302911
163,17265570000106,ARTESANATO DE FOGOS NUCLEAR LTDA,3160405,9781.833333333334,66072.83333333333,283414,221370
164,68491182000184,AUGUSTA MOVEIS EIRELI,3154606,9781.833333333334,66072.83333333333,28925021,26458981
165,22297785000149,BIOALBRA BIOTECNOLOGIA LTDA,3171303,9781.833333333334,66072.83333333333,311028,3815616
166,33762019000124,BRAXE TRADING COMERCIO E IMPORTACAO DE COMPONENTES ELETRONICOS LTDA.,3147709,9781.833333333334,66072.83333333333,9915,52280
167,29101017000117,CABREIRA & CHIRICO LTDA,3169901,9781.833333333334,66072.83333333333,9962567,14252668
168,10955518000132,CAMILA MENDONCA DE OLIVEIRA,3169406,9781.833333333334,66072.83333333333,77333734,22826630
169,19316710000153,EDITORA ULTIMATO LTDA,3171303,9781.833333333334,66072.83333333333,311028,3815616
170,11381856000170,FERNANDA BAIAO DE PAULA CHEHUEN,3169901,9781.833333333334,66072.83333333333,9962567,14252668
171,17673805000107,FOCUS VESTIBULARES EIRELI,3115508,9781.833333333334,66072.83333333333,4267,51234
172,13022664000101,GERAIS TECNOLOGIA E SOLUCOES EIRELI,3169307,9781.833333333334,66072.83333333333,127365934,85153069
173,30869956000195,GEZIR GONCALVES DE OLIVEIRA 03916929682,3154606,9781.833333333334,66072.83333333333,28925021,26458981
174,16870016000195,INBRASFOGOS COMERCIO E INDUSTRIA BRASILEIRA DE FOGOS SA,3160405,9781.833333333334,66072.83333333333,283414,221370
175,26123437000106,IS BRASIL INSTALACOES SUSTENTAVEIS EIRELI,3162948,9781.833333333334,66072.83333333333,261624,703407
176,64343221000145,L'IDEA AMBIENTES COMERCIO E INDUSTRIA LTDA,3154606,9781.833333333334,66072.83333333333,28925021,26458981
177,14144568000190,LELIS CALCADOS LTDA,3171303,9781.833333333334,66072.83333333333,311028,3815616
178,33743195000119,LEVE SABORES ALIMENTOS LTDA,3171303,9781.833333333334,66072.83333333333,311028,3815616
179,25302019000113,LOJA SILDI LTDA,3169901,9781.833333333334,66072.83333333333,9962567,14252668
180,20337347000131,MARIO BERNI LEMOS,3169406,9781.833333333334,66072.83333333333,77333734,22826630
181,21477534000183,MARJA COMERCIO E REPRESENTACOES E IMPORTACOES DE PRODUT,3169901,9781.833333333334,66072.83333333333,9962567,14252668
182,11496041000307,"MBR COMERCIO, EXPORTACAO E IMPORTACAO LTDA.",3169406,9781.833333333334,66072.83333333333,77333734,22826630
183,30775458000183,META COMERCIO E MONTAGEM DE FERRAMENTAS - EIRELI,3140704,9781.833333333334,66072.83333333333,1279150,7616781
184,20176377000103,MULTICORES PIROTECNIA IMPORTACAO E EXPORTACAO EIRELI,3160405,9781.833333333334,66072.83333333333,283414,221370
185,27274839000174,"MW - COMERCIO, EXPORTACAO E IMPORTACAO DE PEDRAS LTDA.",3115508,9781.833333333334,66072.83333333333,4267,51234
186,21959857000103,NERO QUIMICA PRODUTOS E SERVICOS LTDA,3140704,9781.833333333334,66072.83333333333,1279150,7616781
187,18958480000163,NIOX COMERCIAL IMPORTADORA EIRELI,3160405,9781.833333333334,66072.83333333333,283414,221370
188,25404617000101,NOGUEIRA ANDRADE INDUSTRIA E COMERCIO LTDA,3140704,9781.833333333334,66072.83333333333,1279150,7616781
189,30931220000108,PAULO SERGIO DA SILVA CRUZ,3171303,9781.833333333334,66072.83333333333,311028,3815616
190,26614621000159,PYONGYANG TUBOS E CONEXOES EIRELI,3154606,9781.833333333334,66072.83333333333,28925021,26458981
191,19671783000163,R. BAIAO INDUSTRIA E COMERCIO LTDA,3169901,9781.833333333334,66072.83333333333,9962567,14252668
192,34278324000108,RED LYCHEE AGRONEGOCIOS LTDA,3140704,9781.833333333334,66072.83333333333,1279150,7616781
193,30713784000166,RSA COMERCIO E IMPORTACAO DE PECAS E ACESSORIOS EIRELI,3115508,9781.833333333334,66072.83333333333,4267,51234
194,65129140000100,SALES ANDRADE INDUSTRIA E COMERCIO DE PEDRAS LTDA,3169307,9781.833333333334,66072.83333333333,127365934,85153069
195,18284952000140,SAMANTHA A B DA S ESSER,3169901,9781.833333333334,66072.83333333333,9962567,14252668
196,10243422000141,SEJE COMERCIO DE PRODUTOS QUIMICOS E PECUARIOS LTDA,3160405,9781.833333333334,66072.83333333333,283414,221370
197,26545901000152,VERALDINO VANDECI LADEIA DE FREITAS JUNIOR EIRELI,3162252,9781.833333333334,66072.83333333333,14781,34506
198,11310464000110,AMAZONIAN BLACK INDUSTRIA DE ARDOSIA LTDA,3146909,8384.42857142857,56633.857142857145,8171,23419
199,20599026000105,AMB SLATE INDUSTRIA E COMERCIO LTDA,3146909,8384.42857142857,56633.857142857145,8171,23419
200,10300982000190,BRASILTELAS INDUSTRIA E COMERCIO DE TELAS EIRELI - EPP,3162922,8384.42857142857,56633.857142857145,35680,601238
201,21036067000156,ENCEAR INDUSTRIA E COMERCIO DE MATERIAS CERAMICOS E ARGAMASSAS LTDA,3162922,8384.42857142857,56633.857142857145,35680,601238
202,13085837000122,ENGENHO BURITI DE MINAS LTDA,3146909,8384.42857142857,56633.857142857145,8171,23419
203,86593407000195,ESQUADRO LTDA,3146909,8384.42857142857,56633.857142857145,8171,23419
204,14727889000118,FB CROMO METALIZACAO E INJECAO LTDA - EPP,3147105,8384.42857142857,56633.857142857145,10311442,18587114
205,22467179000124,H R PEDRAS LTDA,3146909,8384.42857142857,56633.857142857145,8171,23419
206,86531696000106,HERMENDIESEL ELETROMECANICA AZEVEDO LTDA,3136207,8384.42857142857,56633.857142857145,224315783,31996454
207,12285585000112,INDUSTRIA DE COSMETICOS ORIENTE LIFE LTDA,3136207,8384.42857142857,56633.857142857145,224315783,31996454
208,10262614000103,ITAK - INSTITUTO DE TECNOLOGIA AUGUST KEKULE LTDA,3136207,8384.42857142857,56633.857142857145,224315783,31996454
209,32048814000192,MAXIMO SOLUTIONS COMERCIO ELETRONICO EIRELI,3139201,8384.42857142857,56633.857142857145,113,3420
210,41846098000180,PETRIZI & PEREIRA LTDA,3147105,8384.42857142857,56633.857142857145,10311442,18587114
211,35053539000193,PXT INDUSTRIA E COMERCIO DE PLASTICOS REFORCADOS EIRELI,3162922,8384.42857142857,56633.857142857145,35680,601238
212,18097141000130,RENATA DE ALMEIDA COSTA                                                                                                                               ,3147105,8384.42857142857,56633.857142857145,10311442,18587114
213,28568742000137,"S.A. ACESSORIOS, PECAS E EQUIPAMENTOS EIRELI",3162922,8384.42857142857,56633.857142857145,35680,601238
214,12147593000100,"T. M MINERACAO, EXTRACAO E EXPORTACAO LTDA",3139201,8384.42857142857,56633.857142857145,113,3420
215,30485787000190,THAIS BAIA DE ANDRADE,3136207,8384.42857142857,56633.857142857145,224315783,31996454
216,12060260000212,AKAZZO INDUSTRIA DE CALCADOS LTDA,3120904,7336.375,49554.625,10154,469861
217,10403238000111,AMERICAN MEDICAL INDUSTRIA TEXTIL LTDA,3120904,7336.375,49554.625,10154,469861
218,10135111000169,ARMARINHOS POLO LTDA.,3143401,7336.375,49554.625,1999108,5467155
219,14410162000102,CALCADOS PLAY BABY EIRELI,3149705,7336.375,49554.625,56046,164812
220,30194753000146,CALCADOS SAN LORETTO EIRELI,3149705,7336.375,49554.625,56046,164812
221,22687811000145,CYGNUS INDUSTRIA E COMERCIO DE CALCADOS EIRELI,3149705,7336.375,49554.625,56046,164812
222,28112003000136,EDUARDO DE ARAUJO BARREIRA,3105608,7336.375,49554.625,527838,2354291
223,21376827000174,FOFOLA INDUSTRIA E COMERCIO EIRELI - EPP,3143401,7336.375,49554.625,1999108,5467155
224,10911984000116,GESSICA JACOMETTI CANELA - ME,3143401,7336.375,49554.625,1999108,5467155
225,26524327000156,GEU BRASIL SOLAR EIRELI,3113404,7336.375,49554.625,78405,234984
226,34943556000133,GKM COMERCIO DE CRISTAIS EIRELI,3120904,7336.375,49554.625,10154,469861
227,33050787000155,HADASSA RUANA DIONELLO PEREIRA DA SILVA 02132608679,3120904,7336.375,49554.625,10154,469861
228,22427157000130,HIROSHI TAKAHASHI & CIA LTDA,3143401,7336.375,49554.625,1999108,5467155
229,25178609000186,HISTERIA TRICOT LTDA - ME,3143401,7336.375,49554.625,1999108,5467155
230,10702323000180,INDUSTRIA E COMERCIO DE CALCADOS DAYCON LTDA,3149705,7336.375,49554.625,56046,164812
231,13219857000149,INDUSTRIA E COMERCIO DE PLASTICOS PRIMOS LTDA,3149705,7336.375,49554.625,56046,164812
232,41680406000140,JOVINO DE OLIVEIRA,3143401,7336.375,49554.625,1999108,5467155
233,12408665000118,"M & B COMERCIO, IMPORTACAO E EXPORTACAO LTDA",3113404,7336.375,49554.625,78405,234984
234,10255166000102,MB TEMPER VIDROS LTDA,3105608,7336.375,49554.625,527838,2354291
235,31180338000104,MEGAMAC EQUIPAMENTOS AGRICOLAS LTDA,3113404,7336.375,49554.625,78405,234984
236,19827989000130,MOSAICO LTDA,3120904,7336.375,49554.625,10154,469861
237,23087797000101,MOZART CAMPOS PEREIRA - EIRELI,3105608,7336.375,49554.625,527838,2354291
238,11267025000172,SOLANGE APARECIDA FRANCO DE LIMA - EPP,3143401,7336.375,49554.625,1999108,5467155
239,24606624000115,TEIXEIRA E SILVA EQUIPAMENTOS AGRICOLAS LTDA,3113404,7336.375,49554.625,78405,234984
240,10432901000106,WOLEMBERG BOAMONDE RODRIGUES,3120904,7336.375,49554.625,10154,469861
241,28344531000110,ZAPTY PRODUTOS E SERVICOS EDUCACIONAIS LTDA.,3113404,7336.375,49554.625,78405,234984
242,42777631000161,BRASTORNO EIRELI,3137601,6521.222222222223,44048.555555555555,2717583,180881639
243,17723347000165,CONTROLTEC CONTROLES E MONTAGENS ELETROMECANICAS LTDA,3137601,6521.222222222223,44048.555555555555,2717583,180881639
244,11655076000171,FRUTABELLA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,3137601,6521.222222222223,44048.555555555555,2717583,180881639
245,70987482000109,INDUSTRIA FARMACEUTICA CATEDRAL LTDA,3171204,6521.222222222223,44048.555555555555,14470702,64269477
246,86408341000116,JACOB PEDRAS BRUTA LTDA,3137601,6521.222222222223,44048.555555555555,2717583,180881639
247,29459635000133,JAMILSON FRANCO COMERCIO DE ARTIGOS PESSOAIS E IMPORTACAO EIRELI,3130101,6521.222222222223,44048.555555555555,224584,290534
248,24168404000157,JET PRINT SOLUCOES PARA IMPRESSAO LTDA.,3171204,6521.222222222223,44048.555555555555,14470702,64269477
249,23371752000164,MONDRAGON IMPORTACAO EXPORTACAO DE EQUIPAMENTOS FARMACE,3171204,6521.222222222223,44048.555555555555,14470702,64269477
250,15791433000180,ONIX- USINAGEM E DESENVOLVIMENTO LTDA,3130101,6521.222222222223,44048.555555555555,224584,290534
251,34153263000152,OT MAQUINAS EIRELI,3130101,6521.222222222223,44048.555555555555,224584,290534
252,34274233031164,PETROBRAS DISTRIBUIDORA SA,3137601,6521.222222222223,44048.555555555555,2717583,180881639
253,11082936000206,PROFESSIONALE COSMETICOS LTDA,3171204,6521.222222222223,44048.555555555555,14470702,64269477
254,65122053000120,RBC PREPARACAO DE MOTORES LTDA,3171204,6521.222222222223,44048.555555555555,14470702,64269477
255,71416234000162,STIKCAR BRASIL INDUSTRIA DE MAQUINAS E FERRAMENTAS LTDA,3171204,6521.222222222223,44048.555555555555,14470702,64269477
256,14840266000157,TRIMAXX COMERCIO LTDA,3130101,6521.222222222223,44048.555555555555,224584,290534
257,16584950000140,VITTAFOODS COMERCIO IMPORTACAO E EXPORTACAO LTDA,3137601,6521.222222222223,44048.555555555555,2717583,180881639
258,17278847000135,AGROMAP MAQUINAS AGRICOLAS PASSOS LTDA,3147907,5869.1,39643.7,225226,724420
259,13569870000128,ARTE CORES DISTRIBUICAO EIRELI,3147907,5869.1,39643.7,225226,724420
260,20326556000180,B.S. COSTA EIRELI,3147907,5869.1,39643.7,225226,724420
261,31785226000179,BELEZA RUSTICA MOVEIS EIRELI,3147907,5869.1,39643.7,225226,724420
262,11125251000119,FAST FASHION CONFECCOES LTDA,3147907,5869.1,39643.7,225226,724420
263,23052217000140,LRF GESTAO E QUALIDADE - EIRELI,3147907,5869.1,39643.7,225226,724420
264,12104421000141,NP STONE BRAZIL COMERCIO DE PEDRAS LTDA,3147907,5869.1,39643.7,225226,724420
265,11064776000191,AGRILATINA CONSULTORIA LTDA,3138203,5335.545454545455,36039.72727272727,1077870,7562416
266,15058598000147,CORIMMECC SISTEMAS TERMICOS LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
267,11107518000145,HELDER NANI RICARDO & CIA LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
268,41869405000148,LYDERSEL INDUSTRIA ELETRONICA LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
269,14873549000103,MAXIMILIANO ALVES 22469094810,3170701,5335.545454545455,36039.72727272727,233079413,386623854
270,10509005000106,MEDICAL HAGEN IMPORTACAO E EXPORTACAO LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
271,22663336000177,NEWCO INDUSTRIA DE PRODUTOS FUNCIONAIS LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
272,27518510000101,NUTRIMENTOS ACAI IMPORTACAO E EXPORTACAO LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
273,17606343000105,PATRICIA MAGALHAES DE SOUZA SERRANO 75689634620,3138203,5335.545454545455,36039.72727272727,1077870,7562416
274,12043314000150,PURE ALIMENTOS GOURMET EIRELI,3138203,5335.545454545455,36039.72727272727,1077870,7562416
275,21506869000182,SALLUZ LOG COMERCIO DE ACAI LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
276,10453381000118,TBIT TECNOLOGIA S.A.,3138203,5335.545454545455,36039.72727272727,1077870,7562416
277,21473786000134,TECHNOLOG SISTEMAS LTDA,3138203,5335.545454545455,36039.72727272727,1077870,7562416
278,28016215000110,TRATOREX COMERCIO DE PECAS E MANUTENCAO EM MAQUINAS AGRICOLAS LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
279,22310186000118,VIDAVEG LTDA,3138203,5335.545454545455,36039.72727272727,1077870,7562416
280,41789603000100,VN MAQUINAS INDUSTRIA E COMERCIO LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
281,24766911000192,WW COMERCIAL EXPORTADORA E IMPORTADORA LTDA,3170701,5335.545454545455,36039.72727272727,233079413,386623854
282,14458149000123,CONTOURLINE EQUIPAMENTOS MEDICOS E ESTETICOS LTDA,3167202,4890.916666666667,33036.416666666664,156243783,300509188
283,24730613000142,DLC AUTOPECAS BRASIL EIRELI,3167202,4890.916666666667,33036.416666666664,156243783,300509188
284,21995090000178,FREITAS & FELIX COMERCIO DE PEDRAS EIRELI,3167202,4890.916666666667,33036.416666666664,156243783,300509188
285,12566025000136,"JMS IMPORTACAO, COMERCIO E DISTRIBUICAO LTDA",3133808,4890.916666666667,33036.416666666664,35477551,27471055
286,14726774000109,LG INDUSTRIA E SERVICOS LTDA,3167202,4890.916666666667,33036.416666666664,156243783,300509188
287,23335979000154,METALSETE SIDERURGIA S/A,3167202,4890.916666666667,33036.416666666664,156243783,300509188
288,12010683000147,METALURGICA FUNDIBRONZE FUNDICAO DE BRONZE E USINAGEM EIRELI,3133808,4890.916666666667,33036.416666666664,35477551,27471055
289,17131085000140,MINAS CRISTAIS SWX CRISTAIS E PEDRAS BRASILEIRAS LTDA,3167202,4890.916666666667,33036.416666666664,156243783,300509188
290,24255324000139,MSO COMERCIAL IMPORTADORA EIRELI,3133808,4890.916666666667,33036.416666666664,35477551,27471055
291,26801311000143,NUMBERNINE COMERCIO DE INSTRUMENTOS MUSICAIS LTDA,3167202,4890.916666666667,33036.416666666664,156243783,300509188
292,16681902000170,ORIGINALE COSMETICOS LTDA,3133808,4890.916666666667,33036.416666666664,35477551,27471055
293,35808018000107,RJ SOLUCOES INDUSTRIAIS EIRELI,3167202,4890.916666666667,33036.416666666664,156243783,300509188
294,23439731000133,SANEGOLD TUBOS E CONEXOES EIRELI,3133808,4890.916666666667,33036.416666666664,35477551,27471055
295,23773901000111,SGBRAS TELEMETRIA EIRELI,3133808,4890.916666666667,33036.416666666664,35477551,27471055
296,29123993000170,AQUILA IMPORTS LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
297,23624176000110,AUMA TECNOLOGIA LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
298,21488519000130,BAU AGRONEGOCIOS LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
299,22290763000157,ESPACO WM IMPORTACAO E EXPORTACAO LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
300,33952560000103,GERALDO CELINO DE JESUS 07116068627,3148004,4514.692307692308,30495.153846153848,70905346,19497310
301,19823472000172,MARMORARIA MOREIRA LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
302,10255253000160,PANATTOS ALIMENTOS LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
303,19826465000124,SAULO FERREIRA LEITE,3148004,4514.692307692308,30495.153846153848,70905346,19497310
304,19823426000173,USINAGEM E MANUTENCAO MAXIMUM LTDA,3148004,4514.692307692308,30495.153846153848,70905346,19497310
305,20163192000164,ANTONIO CARLOS PRADO BARTHOLOMEI - EIRELI,3134905,4192.214285714285,28316.928571428572,10017892,20665676
306,24664448000178,CAMILA BORGES E SILVA,3134905,4192.214285714285,28316.928571428572,10017892,20665676
307,26106649000185,CLAUDINEI ALVES FERREIRA EIRELI,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
308,66278680000118,CONDUTEC INDUSTRIA DE MATERIAIS FERROVIARIOS EIRELI,3134905,4192.214285714285,28316.928571428572,10017892,20665676
309,26314005000182,DOCE DE COCO MALHAS INDUSTRIA E COMERCIO LTDA,3134905,4192.214285714285,28316.928571428572,10017892,20665676
310,20638423000149,GENERALTECH SISTEMAS INDUSTRIAIS - EIRELI,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
311,24042710000142,KNOTT BRASIL COMERCIO E SERVICOS LTDA,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
312,15449931000149,LETICIA ENGELMANN OLIVEIRA,3134905,4192.214285714285,28316.928571428572,10017892,20665676
313,24240961000131,LS DISTRIBUIDORA LTDA,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
314,35018540000187,M L INDUSTRIA E COMERCIO DO VESTUARIO EIRELI,3134905,4192.214285714285,28316.928571428572,10017892,20665676
315,12472941000107,MMG SOLUCOES EM METROLOGIA LTDA,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
316,16578357000191,MODA MALHA EIRELI,3134905,4192.214285714285,28316.928571428572,10017892,20665676
317,20550060000195,"MRC COMERCIO, LOCACAO, CALIBRACAO E MANUTENCAO DE EQUIPAMENTOS LTDA",3131307,4192.214285714285,28316.928571428572,1740694937,239456933
318,26108597000186,OFICINA DE MALHAS INDUSTRIA E COMERCIO LTDA,3134905,4192.214285714285,28316.928571428572,10017892,20665676
319,15505901000102,R&A COMERCIO IMPORTACAO E EXPORTACAO LTDA,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
320,35449326000185,THAMYS DE ANDRADE ROCHA 11601234627,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
321,11188926000179,TIELEMANS DO BRASIL LTDA,3134905,4192.214285714285,28316.928571428572,10017892,20665676
322,15093795000105,WESLEY NUNES ALVES,3131307,4192.214285714285,28316.928571428572,1740694937,239456933
323,19026341000164,BIODOME LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
324,23642630000165,CA D ORO SOCIEDADE EMPRESARIA LIMITADA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
325,18553690000171,CORPORATIVA TELECOMUNICACOES - EIRELI,3152501,3912.733333333333,26429.133333333335,125491629,291492566
